row_id,service_year,county_code,county_name,payer,age_group_code,age_group_name,sex,unique_member_cnt,principal_diagnosis_code,diagnosis_description,diagnosis_version,clm_cnt,member_months,total_paid_amt_sum,total_paid_amt_mean,total_paid_amt_med,insurer_paid_amt_sum,insurer_paid_amt_mean,insurer_paid_amt_med,member_paid_amt_sum,member_paid_amt_mean,member_paid_amt_med
7132131,2019,143,Sibley,MEDICARE,4,65 - 74 years,F,44,Z96,Presence of other functional implants,0,266,528,"$14,524.16",$330.09,$166.10,"$10,983.32",$249.62,$134.13,"$3,540.84",$80.47,$29.95
7134459,2019,145,Stearns,COMMERCIAL,1,18 years and under,F,17,R23,Other skin changes,0,86,203,"$5,533.32",$325.48,$248.67,"$4,098.54",$241.09,$163.30,"$1,434.78",$84.39,$0.00
7136211,2019,145,Stearns,COMMERCIAL,2,19 - 44 years,F,33,S92,"Fracture of foot and toe, except ankle",0,194,383,"$40,760.21","$1,235.15",$378.13,"$33,861.28","$1,026.09",$218.75,"$6,898.93",$209.05,$131.52
7137483,2019,145,Stearns,COMMERCIAL,3,45 - 64 years,F,17,I34,Nonrheumatic mitral valve disorders,0,114,195,"$120,780.12","$7,104.71",$565.10,"$116,787.63","$6,869.86",$505.61,"$3,992.49",$234.85,$35.00
7138803,2019,145,Stearns,COMMERCIAL,3,45 - 64 years,M,11,R76,Other abnormal immunological findings in serum,0,67,132,"$4,165.18",$378.65,$184.53,"$2,787.50",$253.40,$72.01,"$1,377.68",$125.24,$20.00
7141587,2019,145,Stearns,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,17,Z51,Encounter for other aftercare and medical care,0,174,187,"$14,747.66",$867.50,$87.93,"$14,747.66",$867.50,$87.93,$0.00,$0.00,$0.00
7143219,2019,145,Stearns,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,165,R50,Fever of other and unknown origin,0,588,"1,782","$25,334.82",$153.54,$57.31,"$25,076.76",$151.98,$57.31,$258.06,$1.56,$0.00
7144923,2019,145,Stearns,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,55,N18,Chronic kidney disease (CKD),0,"3,858",649,"$407,990.87","$7,418.01",$125.54,"$407,873.87","$7,415.88",$125.54,$117.00,$2.12,$0.00
7147779,2019,145,Stearns,MEDICARE,2,19 - 44 years,F,11,J30,Vasomotor and allergic rhinitis,0,33,132,"$1,609.99",$146.36,$92.78,"$1,160.85",$105.53,$73.71,$449.14,$40.83,$21.32
7149843,2019,145,Stearns,MEDICARE,3,45 - 64 years,M,20,G62,Other and unspecified polyneuropathies,0,59,230,"$3,515.81",$175.79,$107.22,"$2,796.69",$139.83,$85.58,$719.12,$35.95,$21.71
7151163,2019,145,Stearns,MEDICARE,4,65 - 74 years,F,170,R39,Oth and unsp symptoms and signs involving the GU sys,0,692,"2,023","$23,829.34",$140.17,$72.89,"$20,479.00",$120.46,$53.93,"$3,350.34",$19.70,$0.00
7152267,2019,145,Stearns,MEDICARE,4,65 - 74 years,M,12,Z90,"Acquired absence of organs, not elsewhere classified",0,55,144,"$30,114.69","$2,509.55",$116.23,"$16,218.83","$1,351.56",$92.77,"$13,895.86","$1,157.98",$19.23
7153155,2019,145,Stearns,MEDICARE,5,75 years and older,F,591,Z45,Encounter for adjustment and management of implanted device,0,"5,041","6,857","$431,210.99",$729.62,$290.51,"$366,713.56",$620.49,$200.03,"$64,497.43",$109.13,$63.92
7154883,2019,147,Steele,COMMERCIAL,2,19 - 44 years,F,15,L70,Acne,0,23,161,"$3,238.28",$215.88,$159.45,"$1,944.31",$129.62,$113.31,"$1,293.97",$86.26,$35.00
7158291,2019,147,Steele,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,11,O14,Pre-eclampsia,0,185,121,"$37,446.99","$3,404.27","$4,440.20","$37,446.99","$3,404.27","$4,440.20",$0.00,$0.00,$0.00
7161171,2019,147,Steele,MINNESOTA HEALTH CARE PROGRAMS,5,75 years and older,F,22,Z23,Encounter for immunization,0,53,261,$445.66,$20.25,$0.00,$445.66,$20.25,$0.00,$0.00,$0.00,$0.00
7164435,2019,147,Steele,MEDICARE,4,65 - 74 years,M,18,R50,Fever of other and unknown origin,0,59,216,"$5,764.73",$320.26,$298.49,"$5,118.71",$284.37,$200.40,$646.02,$35.89,$2.19
7166019,2019,147,Steele,MEDICARE,5,75 years and older,M,13,Z87,Personal history of other diseases and conditions,0,22,145,"$1,270.91",$97.76,$63.36,"$1,127.76",$86.75,$63.36,$143.15,$11.01,$0.00
7172643,2019,149,Stevens,MEDICARE,5,75 years and older,M,27,H40,Glaucoma,0,120,319,"$16,900.12",$625.93,$157.16,"$13,077.68",$484.35,$104.61,"$3,822.44",$141.57,$29.66
7178955,2019,151,Swift,MEDICARE,4,65 - 74 years,F,75,H25,Age-related cataract,0,574,900,"$140,210.70","$1,869.47",$128.11,"$103,974.91","$1,386.33",$102.32,"$36,235.79",$483.14,$99.80
7182771,2019,153,Todd,COMMERCIAL,3,45 - 64 years,F,39,R05,Cough,0,97,460,"$8,279.90",$212.30,$155.27,"$2,854.11",$73.18,$3.75,"$5,425.79",$139.12,$52.92
7185435,2019,153,Todd,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,43,M54,Dorsalgia,0,341,472,"$30,905.19",$718.72,$280.70,"$30,631.49",$712.36,$280.70,$273.70,$6.36,$0.00
7189659,2019,153,Todd,MEDICARE,4,65 - 74 years,M,44,N18,Chronic kidney disease (CKD),0,"1,526",528,"$95,333.08","$2,166.66",$338.21,"$78,342.12","$1,780.50",$292.91,"$16,990.96",$386.15,$12.41
7193619,2019,155,Traverse,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,11,M25,"Other joint disorder, not elsewhere classified",0,49,117,"$4,623.54",$420.32,$165.02,"$4,617.14",$419.74,$161.82,$6.40,$0.58,$0.00
7199235,2019,157,Wabasha,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,82,F33,"Major depressive disorder, recurrent",0,846,924,"$99,745.41","$1,216.40",$379.49,"$99,389.81","$1,212.07",$379.49,$355.60,$4.33,$0.00
7204371,2019,157,Wabasha,MEDICARE,4,65 - 74 years,M,16,K63,Other diseases of intestine,0,48,192,"$6,967.47",$435.46,$68.13,"$6,043.02",$377.68,$64.34,$924.45,$57.77,$7.86
7205979,2019,157,Wabasha,MEDICARE,5,75 years and older,M,49,R94,Abnormal results of function studies,0,91,558,"$2,861.87",$58.40,$16.79,"$2,439.05",$49.77,$13.48,$422.82,$8.62,$1.69
7210083,2019,159,Wadena,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,15,H35,Other retinal disorders,0,72,174,"$1,543.15",$102.87,$98.68,"$1,477.95",$98.53,$95.68,$65.20,$4.34,$0.00
7214211,2019,159,Wadena,MEDICARE,3,45 - 64 years,F,14,M77,Other enthesopathies,0,73,164,"$3,278.72",$234.19,$244.68,"$2,569.45",$183.53,$169.34,$709.27,$50.66,$12.42
7216371,2019,159,Wadena,MEDICARE,5,75 years and older,F,16,E55,Vitamin D deficiency,0,82,192,"$3,574.56",$223.41,$132.77,"$3,428.75",$214.29,$112.18,$145.81,$9.11,$0.00
7219947,2019,161,Waseca,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,12,K21,Gastro-esophageal reflux disease,0,30,126,"$2,102.02",$175.16,$90.81,"$2,102.02",$175.16,$90.81,$0.00,$0.00,$0.00
7225299,2019,161,Waseca,MEDICARE,4,65 - 74 years,F,11,R31,Hematuria,0,67,132,"$6,804.77",$618.61,$182.45,"$5,315.19",$483.19,$41.24,"$1,489.58",$135.41,$36.54
7227579,2019,163,Washington,COMMERCIAL,1,18 years and under,F,84,J00,Acute nasopharyngitis [common cold],0,156,966,"$17,060.08",$203.09,$132.89,"$10,106.36",$120.31,$92.55,"$6,953.72",$82.78,$31.76
7228899,2019,163,Washington,COMMERCIAL,1,18 years and under,M,28,S02,Fracture of skull and facial bones,0,177,317,"$69,754.72","$2,491.24","$1,326.78","$53,887.66","$1,924.55",$428.89,"$15,867.06",$566.68,$230.29
7230363,2019,163,Washington,COMMERCIAL,2,19 - 44 years,M,96,F34,Persistent mood [affective] disorders,0,746,"1,138","$102,012.35","$1,062.62",$440.87,"$72,038.95",$750.40,$297.69,"$29,973.40",$312.22,$84.70
7231491,2019,163,Washington,COMMERCIAL,3,45 - 64 years,F,13,I07,Rheumatic tricuspid valve diseases,0,27,156,"$12,777.77",$982.90,$778.35,"$10,649.93",$819.22,$700.76,"$2,127.84",$163.68,$0.00
7232475,2019,163,Washington,COMMERCIAL,3,45 - 64 years,M,73,G44,Other headache syndromes,0,316,864,"$43,980.72",$602.47,$287.92,"$30,077.14",$412.01,$171.71,"$13,903.58",$190.46,$40.00
7234467,2019,163,Washington,COMMERCIAL,4,65 - 74 years,M,25,R33,Retention of urine,0,148,297,"$24,101.09",$964.04,$175.82,"$21,763.89",$870.55,$69.47,"$2,337.20",$93.48,$0.00
7236555,2019,163,Washington,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,16,S20,Superficial injury of thorax,0,24,180,"$1,564.31",$97.76,$61.54,"$1,564.31",$97.76,$61.54,$0.00,$0.00,$0.00
7237779,2019,163,Washington,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,59,F50,Eating disorders,0,"1,613",653,"$306,202.70","$5,189.87",$360.82,"$306,193.10","$5,189.71",$360.82,$9.60,$0.16,$0.00
7238883,2019,163,Washington,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,24,H40,Glaucoma,0,75,257,"$2,868.08",$119.50,$91.35,"$2,815.88",$117.32,$88.35,$52.20,$2.17,$0.00
7240155,2019,163,Washington,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,50,N20,Calculus of kidney and ureter,0,695,587,"$47,813.86",$956.27,$170.06,"$47,595.46",$951.90,$168.56,$218.40,$4.36,$0.00
7241451,2019,163,Washington,MINNESOTA HEALTH CARE PROGRAMS,4,65 - 74 years,F,23,E78,Disorders of lipoprotein metabolism and other lipidemias,0,140,276,"$7,535.13",$327.61,$25.49,"$7,454.13",$324.09,$25.49,$81.00,$3.52,$0.00
7244787,2019,163,Washington,MEDICARE,3,45 - 64 years,F,45,L81,Other disorders of pigmentation,0,104,508,"$8,671.61",$192.70,$130.04,"$6,701.43",$148.92,$106.82,"$1,970.18",$43.78,$30.00
7246275,2019,163,Washington,MEDICARE,4,65 - 74 years,F,"1,918",E78,Disorders of lipoprotein metabolism and other lipidemias,0,"6,013","22,994","$148,817.49",$77.58,$32.50,"$133,842.51",$69.78,$30.83,"$14,974.98",$7.80,$0.00
6513630,2019,037,Dakota,COMMERCIAL,2,19 - 44 years,F,263,R20,Disturbances of skin sensation,0,"1,434","3,051","$277,453.07","$1,054.95",$439.47,"$196,673.03",$747.80,$265.70,"$80,780.04",$307.14,$37.06
6514734,2019,037,Dakota,COMMERCIAL,2,19 - 44 years,M,49,S49,Other and unspecified injuries of shoulder and upper arm,0,106,541,"$17,503.78",$357.22,$260.32,"$9,731.64",$198.60,$14.21,"$7,772.14",$158.61,$86.46
6516006,2019,037,Dakota,COMMERCIAL,3,45 - 64 years,M,88,A41,Other sepsis,0,"1,490","1,036","$1,403,159.06","$15,944.98","$7,183.73","$1,373,548.87","$15,608.50","$6,558.40","$29,610.19",$336.47,$0.00
6517302,2019,037,Dakota,COMMERCIAL,4,65 - 74 years,F,11,I42,Cardiomyopathy,0,98,132,"$5,935.61",$539.60,$27.68,"$5,549.25",$504.47,$3.99,$386.36,$35.12,$20.00
6519198,2019,037,Dakota,COMMERCIAL,5,75 years and older,M,20,D12,"Benign neoplasm of colon, rectum, anus and anal canal",0,38,240,"$2,847.77",$142.38,$21.14,"$2,807.77",$140.38,$21.14,$40.00,$2.00,$0.00
6520638,2019,037,Dakota,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,15,S81,Open wound of knee and lower leg,0,53,178,"$4,768.97",$317.93,$268.33,"$4,768.97",$317.93,$268.33,$0.00,$0.00,$0.00
6522102,2019,037,Dakota,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,142,H53,Visual disturbances,0,545,"1,589","$28,493.30",$200.65,$93.28,"$28,031.67",$197.40,$91.66,$461.63,$3.25,$0.00
6523014,2019,037,Dakota,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,23,D17,Benign lipomatous neoplasm,0,126,244,"$18,966.87",$824.64,$304.49,"$18,883.87",$821.03,$304.49,$83.00,$3.60,$0.00
6524190,2019,037,Dakota,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,328,F31,Bipolar disorder,0,"28,471","3,827","$3,115,104.80","$9,497.27","$1,246.59","$3,113,763.40","$9,493.18","$1,246.59","$1,341.40",$4.08,$0.00
6525342,2019,037,Dakota,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,19,H16,Keratitis,0,47,216,"$2,545.54",$133.97,$85.48,"$2,396.54",$126.13,$63.10,$149.00,$7.84,$3.00
6527046,2019,037,Dakota,MINNESOTA HEALTH CARE PROGRAMS,4,65 - 74 years,M,15,R22,"Localized swelling, mass and lump of skin, subcu",0,33,173,$608.08,$40.53,$7.23,$558.08,$37.20,$7.23,$50.00,$3.33,$0.00
6529182,2019,037,Dakota,MEDICARE,2,19 - 44 years,M,14,G43,Migraine,0,75,168,"$4,393.05",$313.78,$189.66,"$3,373.31",$240.95,$152.56,"$1,019.74",$72.83,$59.91
6530622,2019,037,Dakota,MEDICARE,3,45 - 64 years,F,27,S72,Fracture of femur,0,715,317,"$322,914.37","$11,959.79","$1,910.08","$296,647.81","$10,986.95","$1,910.08","$26,266.56",$972.83,$150.78
6531678,2019,037,Dakota,MEDICARE,3,45 - 64 years,M,93,Z85,Personal history of malignant neoplasm,0,328,"1,088","$17,511.95",$188.30,$110.47,"$12,520.43",$134.62,$85.44,"$4,991.52",$53.67,$25.00
6532926,2019,037,Dakota,MEDICARE,4,65 - 74 years,M,56,C91,Lymphoid leukemia,0,"1,742",666,"$166,791.96","$2,978.42",$520.87,"$142,417.38","$2,543.16",$457.98,"$24,374.58",$435.26,$88.42
6533742,2019,037,Dakota,MEDICARE,4,65 - 74 years,M,44,S89,Other and unspecified injuries of lower leg,0,102,517,"$8,461.31",$192.30,$124.97,"$6,601.52",$150.03,$102.52,"$1,859.79",$42.26,$25.00
6534726,2019,037,Dakota,MEDICARE,5,75 years and older,F,71,R76,Other abnormal immunological findings in serum,0,264,843,"$7,466.18",$105.15,$40.91,"$6,520.14",$91.83,$40.91,$946.04,$13.32,$1.75
6535662,2019,037,Dakota,MEDICARE,5,75 years and older,M,35,N43,Hydrocele and spermatocele,0,158,410,"$35,278.82","$1,007.96",$105.64,"$32,788.42",$936.81,$76.37,"$2,490.40",$71.15,$18.24
6539142,2019,039,Dodge,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,16,R94,Abnormal results of function studies,0,35,189,$665.69,$41.60,$11.83,$659.29,$41.20,$11.83,$6.40,$0.40,$0.00
6543486,2019,039,Dodge,MEDICARE,5,75 years and older,F,12,K44,Diaphragmatic hernia,0,56,144,"$28,042.87","$2,336.90",$144.24,"$26,281.47","$2,190.12",$115.35,"$1,761.40",$146.78,$28.36
6546726,2019,041,Douglas,COMMERCIAL,3,45 - 64 years,F,11,E10,Type 1 diabetes mellitus,0,239,132,"$46,381.20","$4,216.47","$2,671.91","$32,326.43","$2,938.76","$1,805.79","$14,054.77","$1,277.70",$393.40
6549606,2019,041,Douglas,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,17,S62,Fracture at wrist and hand level,0,134,197,"$6,486.54",$381.56,$87.35,"$6,486.54",$381.56,$87.35,$0.00,$0.00,$0.00
6552102,2019,041,Douglas,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,93,M54,Dorsalgia,0,"1,305","1,068","$86,421.96",$929.26,$222.83,"$85,605.42",$920.48,$218.02,$816.54,$8.78,$0.00
6555654,2019,041,Douglas,MEDICARE,4,65 - 74 years,F,75,M75,Shoulder lesions,0,907,900,"$99,165.15","$1,322.20",$503.71,"$82,781.26","$1,103.75",$379.47,"$16,383.89",$218.45,$95.73
7259704,2019,167,Wilkin,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,12,F84,Pervasive developmental disorders,0,826,144,"$79,068.83","$6,589.06",$917.85,"$79,068.83","$6,589.06",$917.85,$0.00,$0.00,$0.00
7266472,2019,169,Winona,COMMERCIAL,3,45 - 64 years,F,293,Z23,Encounter for immunization,0,828,"3,396","$56,569.05",$193.06,$140.79,"$55,436.54",$189.20,$128.31,"$1,132.51",$3.86,$0.00
7269088,2019,169,Winona,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,19,O23,Infections of genitourinary tract in pregnancy,0,74,211,"$1,669.04",$87.84,$74.62,"$1,657.04",$87.21,$73.55,$12.00,$0.63,$0.00
7273048,2019,169,Winona,MEDICARE,3,45 - 64 years,F,15,E55,Vitamin D deficiency,0,97,167,"$1,537.49",$102.49,$62.96,"$1,477.61",$98.50,$62.96,$59.88,$3.99,$0.00
7275448,2019,169,Winona,MEDICARE,4,65 - 74 years,M,40,L30,Other and unspecified dermatitis,0,230,470,"$24,124.67",$603.11,$166.74,"$19,235.02",$480.87,$132.21,"$4,889.65",$122.24,$39.04
7276384,2019,169,Winona,MEDICARE,5,75 years and older,F,67,R51,Headache,0,386,783,"$25,521.64",$380.92,$172.97,"$22,076.05",$329.49,$136.55,"$3,445.59",$51.42,$31.36
7278256,2019,171,Wright,COMMERCIAL,1,18 years and under,M,13,J22,Unspecified acute lower respiratory infection,0,18,153,"$2,338.12",$179.85,$183.57,"$1,824.56",$140.35,$131.24,$513.56,$39.50,$25.00
7279960,2019,171,Wright,COMMERCIAL,2,19 - 44 years,M,23,J10,Influenza due to other identified influenza virus,0,98,273,"$9,984.04",$434.08,$204.34,"$4,780.69",$207.85,$98.27,"$5,203.35",$226.23,$136.85
7281136,2019,171,Wright,COMMERCIAL,3,45 - 64 years,F,15,R40,"Somnolence, stupor and coma",0,80,174,"$24,628.34","$1,641.88",$851.00,"$24,055.16","$1,603.67",$765.90,$573.18,$38.21,$0.00
6816831,2019,093,Meeker,COMMERCIAL,2,19 - 44 years,F,24,R06,Abnormalities of breathing,0,72,272,"$9,605.49",$400.22,$225.85,"$7,139.54",$297.48,$4.60,"$2,465.95",$102.74,$30.40
6819807,2019,093,Meeker,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,39,Z02,Encounter for administrative examination,0,538,461,"$11,265.40",$288.85,$88.57,"$11,265.40",$288.85,$88.57,$0.00,$0.00,$0.00
6824415,2019,093,Meeker,MEDICARE,4,65 - 74 years,F,11,L81,Other disorders of pigmentation,0,20,132,"$1,262.65",$114.78,$76.83,$979.35,$89.03,$59.94,$283.30,$25.75,$5.00
6826383,2019,093,Meeker,MEDICARE,5,75 years and older,M,27,K92,Other diseases of digestive system,0,358,304,"$172,127.30","$6,375.08",$257.46,"$155,659.83","$5,765.17",$245.86,"$16,467.47",$609.90,$15.00
6828807,2019,095,Mille Lacs,COMMERCIAL,3,45 - 64 years,F,16,B35,Dermatophytosis,0,37,192,"$2,208.77",$138.04,$122.10,"$1,103.03",$68.93,$13.35,"$1,105.74",$69.10,$32.63
6831855,2019,095,Mille Lacs,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,12,R53,Malaise and fatigue,0,53,144,"$1,388.28",$115.69,$103.36,"$1,388.28",$115.69,$103.36,$0.00,$0.00,$0.00
6834351,2019,095,Mille Lacs,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,11,J45,Asthma,0,30,128,"$1,921.71",$174.70,$85.00,"$1,838.36",$167.12,$64.81,$83.35,$7.57,$0.00
6838047,2019,095,Mille Lacs,MEDICARE,4,65 - 74 years,F,15,Z08,Encntr for follow-up exam after trtmt for malignant neoplasm,0,67,180,"$5,152.48",$343.49,$173.32,"$4,239.66",$282.64,$148.22,$912.82,$60.85,$34.76
6839823,2019,095,Mille Lacs,MEDICARE,5,75 years and older,M,30,I82,Other venous embolism and thrombosis,0,384,331,"$87,073.14","$2,902.43",$143.13,"$82,908.24","$2,763.60",$130.52,"$4,164.90",$138.83,$1.17
6842751,2019,097,Morrison,COMMERCIAL,3,45 - 64 years,F,18,N92,"Excessive, frequent and irregular menstruation",0,168,216,"$47,302.50","$2,627.91",$438.98,"$36,519.36","$2,028.85",$106.78,"$10,783.14",$599.06,$205.00
6845919,2019,097,Morrison,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,42,R19,Oth symptoms and signs involving the dgstv sys and abdomen,0,316,473,"$23,416.27",$557.53,$205.98,"$23,358.27",$556.14,$205.98,$58.00,$1.38,$0.00
6850263,2019,097,Morrison,MEDICARE,3,45 - 64 years,F,16,R20,Disturbances of skin sensation,0,74,191,"$9,935.63",$620.97,$324.05,"$7,438.06",$464.87,$304.11,"$2,497.57",$156.09,$44.71
6852831,2019,097,Morrison,MEDICARE,5,75 years and older,F,35,I70,Atherosclerosis,0,420,420,"$156,876.13","$4,482.17",$360.00,"$144,781.32","$4,136.60",$315.30,"$12,094.81",$345.56,$30.00
6855543,2019,099,Mower,COMMERCIAL,3,45 - 64 years,F,178,Z00,"Encntr for general exam w/o complaint, susp or reprtd dx",0,402,"2,090","$63,220.62",$355.17,$275.34,"$61,165.83",$343.62,$275.28,"$2,054.79",$11.54,$0.00
6858495,2019,099,Mower,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,190,Z39,Encounter for maternal postpartum care and examination,0,680,"1,974","$81,782.03",$430.43,$249.95,"$81,743.83",$430.23,$249.95,$38.20,$0.20,$0.00
6860463,2019,099,Mower,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,32,Z51,Encounter for other aftercare and medical care,0,"1,103",352,"$184,895.39","$5,777.98",$254.20,"$184,860.19","$5,776.88",$254.20,$35.20,$1.10,$0.00
6864231,2019,099,Mower,MEDICARE,4,65 - 74 years,F,11,N76,Other inflammation of vagina and vulva,0,43,132,"$2,168.93",$197.17,$183.05,"$1,751.37",$159.21,$153.73,$417.56,$37.96,$8.58
6865959,2019,099,Mower,MEDICARE,5,75 years and older,M,351,B35,Dermatophytosis,0,"1,596","4,033","$69,621.86",$198.35,$184.88,"$51,095.43",$145.57,$127.80,"$18,526.43",$52.78,$39.55
6871623,2019,101,Murray,MEDICARE,4,65 - 74 years,F,93,H25,Age-related cataract,0,717,"1,116","$131,217.25","$1,410.93",$150.41,"$97,027.24","$1,043.30",$105.95,"$34,190.01",$367.63,$35.92
6874023,2019,103,Nicollet,COMMERCIAL,1,18 years and under,M,19,J45,Asthma,0,85,220,"$20,494.98","$1,078.68",$231.44,"$15,750.04",$828.94,$111.53,"$4,744.94",$249.73,$191.68
6877719,2019,103,Nicollet,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,30,E66,Overweight and obesity,0,184,341,"$44,748.04","$1,491.60",$94.50,"$44,613.04","$1,487.10",$93.05,$135.00,$4.50,$0.00
6881775,2019,103,Nicollet,MEDICARE,3,45 - 64 years,F,24,J01,Acute sinusitis,0,48,261,"$3,198.08",$133.25,$91.00,"$2,083.42",$86.80,$60.91,"$1,114.66",$46.44,$23.00
6884415,2019,103,Nicollet,MEDICARE,5,75 years and older,F,21,I27,Other pulmonary heart diseases,0,125,248,"$26,573.77","$1,265.41",$73.37,"$24,642.56","$1,173.45",$61.94,"$1,931.21",$91.96,$5.13
6887871,2019,105,Nobles,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,11,R13,Aphagia and dysphagia,0,51,127,"$2,520.77",$229.16,$181.55,"$2,520.77",$229.16,$181.55,$0.00,$0.00,$0.00
7282576,2019,171,Wright,COMMERCIAL,4,65 - 74 years,F,72,Z23,Encounter for immunization,0,171,864,"$4,586.93",$63.70,$34.00,"$4,566.93",$63.42,$34.00,$20.00,$0.27,$0.00
7285576,2019,171,Wright,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,39,M77,Other enthesopathies,0,168,441,"$15,917.08",$408.13,$122.57,"$15,643.70",$401.12,$101.88,$273.38,$7.00,$0.00
7287280,2019,171,Wright,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,26,N20,Calculus of kidney and ureter,0,180,275,"$16,924.49",$650.94,$108.75,"$16,728.86",$643.41,$108.75,$195.63,$7.52,$0.00
7290784,2019,171,Wright,MEDICARE,3,45 - 64 years,F,15,G57,Mononeuropathies of lower limb,0,79,180,"$3,769.38",$251.29,$116.47,"$3,344.86",$222.99,$47.08,$424.52,$28.30,$11.83
7292296,2019,171,Wright,MEDICARE,4,65 - 74 years,F,42,E21,Hyperparathyroidism and other disorders of parathyroid gland,0,503,503,"$53,395.60","$1,271.32",$307.17,"$47,906.56","$1,140.63",$246.86,"$5,489.04",$130.69,$36.21
7293616,2019,171,Wright,MEDICARE,4,65 - 74 years,M,243,M17,Osteoarthritis of knee,0,"2,733","2,906","$827,541.19","$3,405.51",$446.72,"$731,248.38","$3,009.25",$346.64,"$96,292.81",$396.26,$104.90
7294792,2019,171,Wright,MEDICARE,5,75 years and older,F,782,Z01,"Encntr for oth sp exam w/o complaint, suspected or reprtd dx",0,"3,293","9,309","$143,358.52",$183.32,$141.48,"$127,079.39",$162.50,$125.00,"$16,279.13",$20.81,$1.76
7297600,2019,173,Yellow Medicine,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,14,H69,Other and unspecified disorders of Eustachian tube,0,42,167,"$3,762.60",$268.75,$103.50,"$3,762.60",$268.75,$103.50,$0.00,$0.00,$0.00
7302040,2019,173,Yellow Medicine,MEDICARE,4,65 - 74 years,F,30,Z98,Other postprocedural states,0,127,360,"$17,438.84",$581.29,$133.85,"$12,513.81",$417.12,$100.93,"$4,925.03",$164.16,$23.17
6892071,2019,105,Nobles,MEDICARE,3,45 - 64 years,M,19,F33,"Major depressive disorder, recurrent",0,122,215,"$10,600.47",$557.91,$124.89,"$8,372.73",$440.67,$104.08,"$2,227.74",$117.24,$24.27
6896175,2019,107,Norman,COMMERCIAL,3,45 - 64 years,M,14,R06,Abnormalities of breathing,0,39,155,"$9,504.08",$678.86,$141.31,"$3,188.41",$227.74,$19.65,"$6,315.67",$451.11,$23.83
6903351,2019,109,Olmsted,COMMERCIAL,2,19 - 44 years,M,27,L03,Cellulitis and acute lymphangitis,0,126,288,"$27,157.11","$1,005.81",$210.75,"$17,919.62",$663.68,$114.61,"$9,237.49",$342.12,$46.53
